capt.ID	season	year	visit	cave	length
981970	august	2017	1	C20	76
981977	august	2017	1	C20	99
1129984	august	2015	NA	C20	59
3318528	august	2015	NA	C20	60
3318528	august	2015	NA	C20	59
4093696	august	2015	NA	C20	47
4093696	august	2015	NA	C20	46
4093696	june	2016	2	C20	59
4222720	august	2015	NA	C20	54
6151040	august	2015	NA	C20	51
6151040	june	2016	2	C20	60
7330688	august	2015	NA	C20	58
9060992	august	2016	1	C20	56
9631104	august	2015	NA	C20	63
9818496	august	2016	2	C20	62
NA	june	2016	1	C20	28
NA	june	2016	1	C20	27
1865B1	june	2014	1	C20	91
1865B1	august	2012	1	C20	66
1865B1	august	2012	1	C20	85
1865B1	august	2015	NA	C20	100
1871BB	june	2014	2	C20	100
187D2A	june	2016	2	C20	109
187ED4	june	2015	2	C20	118
187ED4	june	2014	2	C20	118
4ED752	august	2012	1	C20	78
4EDE6E	june	2014	1	C20	101
4EDF42	august	2012	1	C20	113
4EE06D	august	2012	1	C20	82
4EE102	june	2015	2	C20	106
4EE102	june	2016	1	C20	107
4EE102	june	2016	2	C20	111
4EE103	august	2012	1	C20	81
4EE1CC	august	2012	1	C20	110
4EE102	june	2015	1	C20	105
4EE208	august	2012	1	C20	114
4EE43D	august	2012	1	C20	87
4EE46F	june	2015	2	C20	135
4EE581	august	2012	1	C20	92
4EE67F	august	2012	1	C20	116
4EE67F	august	2014	1	C20	134
4EE67F	june	2015	1	C20	131
4EE67F	june	2014	2	C20	132
4EE7E1	august	2012	1	C20	99
4EE7E1	august	2016	1	C20	124
4EE7E1	june	2017	1	C20	128
4EE7E9	august	2012	1	C20	82
4EE7E9	june	2015	1	C20	102
4EE810	june	2015	1	C20	117
4EE81C	june	2015	2	C20	118
4EECB5	june	2014	1	C20	104
4EECB5	august	2012	1	C20	98
4EECB5	june	2015	1	C20	109
4EECB5	june	2015	2	C20	109
4EEDBF	june	2014	1	C20	93
4EEDBF	june	2015	2	C20	99
4EF724	june	2015	1	C20	97
4EF724	june	2015	2	C20	97
6D8818	june	2014	1	C20	90
6D8818	june	2015	1	C20	91
6D8818	august	2016	2	C20	103
6D91B6	august	2012	1	C20	108
6DAE23	june	2014	1	C20	104
6DAE23	august	2012	1	C20	84
6DAE23	june	2015	2	C20	120
C9645B	june	2014	1	C20	83
C9645B	june	2015	1	C20	98
C9645B	august	2015	NA	C20	104
C9645B	june	2017	2	C20	135
C96618	june	2015	1	C20	113
C96618	june	2015	2	C20	112
C96AEA	august	2014	1	C20	86
C96AEA	june	2015	2	C20	69
C96AEA	august	2015	NA	C20	108
C96AEA	august	2016	2	C20	126
C96AEA	june	2014	2	C20	83
C96AEA	august	2017	1	C20	130
C96E00	august	2015	NA	C20	109
C97016	august	2012	1	C20	77
C972E5	august	2012	1	C20	84
C972E5	june	2015	1	C20	115
C973C8	august	2012	1	C20	95
C97D04	august	2014	1	C20	96
C97D04	june	2015	2	C20	100
C97D04	august	2015	NA	C20	98
C97ECA	june	2015	2	C20	108
C97FCA	june	2014	1	C20	103
C97FCA	august	2012	1	C20	78
C9840B	august	2012	1	C20	84
C9840B	august	2014	1	C20	106
C98628	june	2014	2	C20	105
C986FF	august	2012	1	C20	79
C986FF	august	2014	1	C20	110
C986FF	august	2012	1	C20	99
C986FF	august	2015	NA	C20	114
C986FF	june	2016	1	C20	116
C98A65	june	2014	1	C20	95
C98C47	june	2014	2	C20	90
052711	august	2014	1	C21	121
052711	august	2015	NA	C21	127
052711	june	2014	2	C21	118
052733	august	2015	NA	C21	107
052733	june	2014	2	C21	92
052733	june	2017	1	C21	125
052733	june	2017	2	C21	124
053178	august	2015	NA	C21	117
053178	june	2014	2	C21	113
053372	june	2014	1	C21	86
053372	june	2017	1	C21	115
053412	june	2014	1	C21	112
053412	june	2015	1	C21	115
053605	june	2014	1	C21	65
053605	june	2015	1	C21	89
053605	august	2016	2	C21	115
053605	june	2015	2	C21	92
053605	august	2014	1	C21	75
053873	august	2014	1	C21	75
053873	august	2015	NA	C21	98
053873	august	2015	NA	C21	99
053873	june	2016	1	C21	110
053873	august	2016	2	C21	123
053873	june	2014	2	C21	63
053873	june	2017	1	C21	132
053873	august	2017	2	C21	147
053887	august	2014	1	C21	90
053887	august	2015	NA	C21	102
053887	august	2017	1	C21	132
053891	august	2014	1	C21	68
053891	august	2015	NA	C21	92
053891	august	2016	1	C21	111
053891	june	2015	2	C21	84
053891	june	2014	2	C21	62
123811	august	2017	1	C21	51
123817	august	2017	1	C21	61
123821	august	2017	1	C21	54
123835	august	2017	1	C21	51
123845	august	2017	1	C21	52
123852	august	2017	2	C21	50
123895	august	2017	1	C21	52
123897	august	2017	1	C21	56
123897	august	2017	2	C21	55
123899	august	2017	1	C21	59
123987	august	2017	2	C21	58
454144	june	2015	2	C21	62
655025	june	2015	1	C21	116
655025	august	2017	1	C21	142
655060	august	2015	NA	C21	158
655060	june	2017	1	C21	176
655076	august	2015	NA	C21	145
655107	august	2015	NA	C21	72
655107	august	2015	NA	C21	70
655107	august	2016	1	C21	92
655107	june	2017	1	C21	105
655107	august	2017	1	C21	113
655119	june	2015	1	C21	75
655119	june	2016	1	C21	90
655177	june	2015	1	C21	141
655177	august	2015	NA	C21	147
655177	june	2017	1	C21	155
655186	june	2015	1	C21	69
655186	august	2015	NA	C21	77
655186	august	2016	1	C21	104
655186	august	2016	2	C21	104
655186	august	2017	1	C21	130
655206	august	2015	NA	C21	160
655218	june	2016	1	C21	99
655218	august	2016	1	C21	111
655218	june	2015	2	C21	81
655218	june	2017	2	C21	123
655225	august	2015	NA	C21	95
655225	june	2016	1	C21	103
655225	august	2016	2	C21	114
655225	june	2015	2	C21	85
655225	june	2017	2	C21	123
655234	august	2015	NA	C21	138
655258	june	2016	1	C21	70
655258	august	2016	1	C21	83
655313	june	2016	1	C21	69
655313	june	2016	2	C21	72
655313	august	2016	2	C21	85
655339	june	2016	1	C21	72
655339	august	2016	2	C21	82
655339	june	2017	1	C21	101
655339	june	2017	2	C21	102
655362	june	2016	1	C21	69
655362	august	2016	1	C21	84
655362	june	2017	2	C21	105
655362	august	2017	1	C21	111
655362	august	2017	2	C21	114
655366	august	2016	2	C21	98
655368	august	2016	1	C21	95
655368	june	2017	2	C21	109
655438	june	2015	1	C21	145
655438	august	2016	2	C21	160
655438	june	2017	1	C21	163
655463	august	2016	2	C21	148
0884992	august	2015	NA	C21	60
897734	august	2016	1	C21	68
897763	june	2017	1	C21	140
897806	june	2017	1	C21	66
897806	august	2017	1	C21	85
897806	august	2017	2	C21	86
897849	june	2017	1	C21	68
897849	june	2017	2	C21	70
897891	june	2017	1	C21	110
897891	june	2017	2	C21	110
897891	august	2017	1	C21	119
897891	august	2017	2	C21	121
897898	june	2017	1	C21	68
897898	june	2017	2	C21	68
897898	august	2017	1	C21	80
897901	august	2016	1	C21	112
897901	june	2017	1	C21	122
897934	august	2016	2	C21	69
897934	june	2017	1	C21	52
897937	june	2017	2	C21	65
897985	june	2017	1	C21	112
981938	august	2017	1	C21	85
981938	august	2017	2	C21	86
981965	august	2017	1	C21	179
2773504	august	2015	NA	C21	57
2801664	august	2015	NA	C21	68
2801664	august	2015	NA	C21	69
2801664	june	2015	2	C21	64
4777984	august	2015	NA	C21	54
6414592	august	2015	NA	C21	58
8967680	june	2015	2	C21	56
182EF0	june	2014	1	C21	75
182EF0	august	2015	NA	C21	110
182EF0	june	2015	2	C21	105
4ED0C9	june	2014	2	C21	130
4ED0C9	june	2017	2	C21	140
4EE11A	august	2012	1	C21	148
4EE37B	august	2012	1	C21	141
4EE41A	august	2012	2	C21	90
4EE41A	june	2015	2	C21	126
4EE41A	june	2014	2	C21	118
4EE613	june	2014	2	C21	88
4EE613	june	2017	2	C21	135
4EE613	august	2017	1	C21	143
4EE7EE	june	2014	2	C21	114
4EE85B	august	2012	2	C21	146
4EE8A8	june	2014	1	C21	98
4EE8A8	august	2014	1	C21	105
4EE8A8	august	2015	NA	C21	119
4EE8A8	august	2016	2	C21	125
4EE8A8	june	2015	2	C21	115
4EE8A8	august	2017	1	C21	144
4EE8AE	august	2012	2	C21	120
4EE8AE	june	2015	2	C21	143
4EE8CB	june	2015	1	C21	126
4EE8CB	august	2015	NA	C21	131
4EE8CB	june	2015	2	C21	128
4EEC04	august	2012	2	C21	183
4EECC3	august	2014	1	C21	135
4EECC3	august	2012	2	C21	97
4EECC3	august	2015	NA	C21	152
4EECC3	june	2014	2	C21	128
4EEE66	august	2014	1	C21	93
4EEE66	june	2015	2	C21	105
6D5FEA	august	2012	2	C21	114
6D64C8	june	2015	1	C21	113
6D64C8	august	2012	1	C21	100
6D64C8	august	2015	NA	C21	118
6D64C8	june	2016	1	C21	117
6D64C8	august	2016	1	C21	123
6D64C8	june	2014	2	C21	112
6D656E	august	2012	1	C21	90
6D938A	june	2014	1	C21	105
6D972E	june	2015	2	C21	119
6D972E	june	2014	2	C21	114
C96EA4	june	2014	1	C21	105
C96EA4	august	2014	1	C21	114
C96EA4	august	2015	NA	C21	135
C96EA4	june	2017	1	C21	148
C97568	august	2012	1	C21	110
C9767C	august	2012	1	C21	112
C9767C	june	2014	2	C21	120
C97D0C	august	2012	1	C21	92
C97F48	june	2015	1	C21	117
C97F48	august	2012	1	C21	106
C97F4A	august	2015	NA	C21	124
C97F4A	june	2016	1	C21	123
C97F4A	august	2016	2	C21	129
C988DF	august	2014	1	C21	105
C988DF	june	2015	2	C21	118
C988DF	august	2015	NA	C21	122
C988DF	june	2016	1	C21	124
C988DF	june	2016	2	C21	128
C988DF	june	2014	2	C21	94
C988DF	june	2017	1	C21	138
C988DF	june	2017	2	C21	139
C98D90	june	2014	1	C21	185
C98D90	august	2012	2	C21	188
053173	august	2014	1	C22	99
053173	june	2014	2	C22	92
053407	june	2014	1	C22	133
053411	june	2014	1	C22	71
053411	august	2017	1	C22	160
053878	august	2014	1	C22	76
053892	august	2014	1	C22	75
053892	august	2015	NA	C22	118
053943	august	2014	1	C22	71
053943	june	2015	1	C22	77
053951	august	2014	1	C22	73
053955	august	2014	1	C22	67
053955	june	2017	1	C22	123
123805	august	2017	1	C22	51
123808	august	2017	1	C22	56
123808	august	2017	2	C22	56
123820	august	2017	1	C22	51
123854	august	2017	1	C22	53
123859	august	2017	1	C22	53
123859	august	2017	2	C22	52
123861	august	2017	1	C22	53
123861	august	2017	2	C22	53
123866	august	2017	2	C22	52
123913	august	2017	2	C22	63
123998	august	2017	2	C22	53
158512	august	2016	1	C22	69
158512	august	2016	2	C22	67
158536	august	2016	1	C22	85
158557	june	2016	2	C22	67
158557	august	2016	1	C22	74
158557	august	2016	2	C22	70
158557	august	2017	1	C22	111
158559	august	2016	1	C22	75
158559	august	2016	2	C22	73
158596	august	2016	1	C22	71
158596	august	2016	2	C22	72
158596	june	2017	2	C22	91
655003	august	2015	NA	C22	69
655003	august	2016	2	C22	83
655003	june	2015	2	C22	62
655003	june	2017	2	C22	105
655022	august	2015	NA	C22	79
655022	august	2015	NA	C22	80
655022	june	2015	2	C22	66
655003	august	2015	NA	C22	68
655039	august	2015	NA	C22	93
655050	august	2016	2	C22	121
655050	june	2015	2	C22	79
655137	june	2015	1	C22	65
655137	august	2015	NA	C22	77
655137	august	2017	1	C22	128
655176	june	2015	1	C22	82
655176	june	2015	2	C22	80
655178	august	2016	2	C22	112
655178	june	2015	2	C22	73
655213	august	2015	NA	C22	86
655213	june	2015	2	C22	76
655223	august	2015	NA	C22	89
655223	august	2016	2	C22	124
655223	june	2015	2	C22	75
655237	june	2015	1	C22	65
655237	august	2015	NA	C22	80
655237	august	2015	NA	C22	80
655237	june	2017	1	C22	148
655255	august	2016	2	C22	67
655259	june	2016	1	C22	110
655265	june	2017	2	C22	82
655332	june	2016	1	C22	62
655340	august	2015	NA	C22	91
655344	august	2015	NA	C22	100
655344	august	2015	NA	C22	102
655345	june	2016	1	C22	66
655345	august	2016	2	C22	77
655360	august	2016	2	C22	74
655367	june	2016	1	C22	68
655392	june	2015	1	C22	118
655401	june	2015	1	C22	107
655411	august	2015	NA	C22	87
655411	august	2015	NA	C22	89
655411	august	2017	1	C22	114
655431	june	2016	1	C22	55
655431	june	2016	2	C22	55
655431	august	2016	2	C22	64
655445	june	2016	1	C22	62
655445	august	2016	2	C22	76
655445	june	2017	1	C22	95
655469	august	2015	NA	C22	109
0735616	june	2016	2	C22	58
0735616	august	2016	1	C22	64
897752	june	2017	1	C22	67
897792	june	2017	1	C22	65
897792	june	2017	2	C22	67
897801	august	2016	2	C22	94
897803	august	2016	2	C22	77
897803	june	2017	2	C22	110
897809	june	2017	2	C22	98
897829	august	2016	2	C22	114
897837	august	2016	1	C22	95
897839	august	2016	1	C22	68
897839	june	2017	1	C22	85
897839	august	2017	1	C22	98
897841	june	2017	1	C22	92
897841	june	2017	2	C22	95
897842	august	2016	2	C22	78
897848	august	2016	2	C22	66
897875	june	2017	2	C22	73
897877	june	2017	2	C22	70
897879	june	2017	1	C22	66
897879	june	2017	2	C22	68
897892	june	2017	1	C22	70
897892	june	2017	2	C22	72
897892	august	2017	1	C22	80
897892	august	2017	2	C22	81
897920	june	2017	1	C22	67
897922	august	2016	2	C22	67
897936	june	2017	1	C22	65
897944	august	2016	2	C22	68
897946	august	2016	1	C22	84
897946	august	2016	2	C22	85
897955	august	2016	2	C22	83
897991	june	2017	2	C22	73
897992	august	2016	2	C22	98
897992	june	2017	2	C22	111
981773	august	2017	2	C22	67
981782	august	2017	2	C22	78
981785	august	2017	1	C22	73
981794	august	2017	1	C22	144
981799	august	2017	2	C22	78
981816	august	2017	1	C22	76
981820	august	2017	2	C22	110
981821	august	2017	1	C22	102
981850	august	2017	1	C22	73
981853	august	2017	2	C22	126
981861	august	2017	1	C22	91
981874	august	2017	1	C22	78
981928	august	2017	1	C22	74
981940	august	2017	1	C22	72
981968	august	2017	2	C22	66
1052416	june	2016	2	C22	55
1126272	august	2016	1	C22	47
1625344	august	2015	NA	C22	55
2232576	june	2016	2	C22	64
2746112	august	2016	1	C22	47
2925696	june	2016	2	C22	60
2925696	june	2017	1	C22	93
3877632	august	2015	NA	C22	60
4056576	june	2015	2	C22	62
4260736	august	2016	1	C22	54
4420736	june	2015	2	C22	54
4503808	august	2016	2	C22	45
4503808	june	2017	2	C22	56
5656064	august	2016	2	C22	55
5889408	august	2015	NA	C22	64
6028160	august	2016	2	C22	46
6104192	june	2016	2	C22	60
7368704	august	2016	2	C22	45
7368704	june	2017	1	C22	61
7368704	june	2017	2	C22	63
7405312	august	2016	1	C22	51
9498496	august	2016	1	C22	47
4ED2A9	august	2012	1	C22	84
4ED9A9	august	2012	1	C22	49
4EDE2F	june	2015	1	C22	114
4EDE2F	august	2012	2	C22	93
4EDE2F	august	2014	1	C22	114
4EDE2F	june	2014	2	C22	110
4EDE70	august	2012	1	C22	53
4EDE70	june	2014	2	C22	101
4EDF83	august	2012	1	C22	71
4EDF83	august	2012	1	C22	102
4EE0C2	august	2012	2	C22	71
4EE202	august	2014	1	C22	118
4EE341	august	2012	1	C22	143
4EE356	august	2012	1	C22	72
4EE356	august	2012	1	C22	99
4EE3A3	august	2012	1	C22	86
4EE3A3	august	2012	1	C22	98
4EE4B2	august	2012	1	C22	86
4EE4B2	august	2012	1	C22	103
4EE6C3	august	2012	1	C22	76
4EEADC	august	2012	1	C22	84
4EEB0B	june	2014	1	C22	94
4EED09	august	2015	NA	C22	143
4EFA5B	august	2012	2	C22	103
6D8C07	august	2012	1	C22	87
6D9BBB	august	2012	1	C22	90
6DA8C8	august	2012	2	C22	83
C961EA	august	2012	1	C22	101
C961F0	august	2012	1	C22	90
C961F7	june	2014	1	C22	98
C961F7	august	2012	1	C22	71
C961F7	august	2014	1	C22	101
C96732	august	2012	1	C22	137
C96878	june	2014	1	C22	88
C96D67	august	2012	1	C22	92
C978B6	august	2012	1	C22	92
C978B6	august	2012	1	C22	113
C978B6	june	2016	2	C22	138
C978B6	june	2015	2	C22	120
C97A39	august	2012	2	C22	94
C97D99	august	2012	1	C22	120
C9827C	august	2012	2	C22	78
C9850D	june	2015	1	C22	124
C9850D	august	2012	2	C22	97
C986AB	june	2015	1	C22	104
C986AB	june	2014	2	C22	90
C986AB	august	2014	1	C22	99
C98969	june	2015	1	C22	105
C989D7	august	2012	2	C22	75
C98D6C	august	2012	1	C22	85
C9900D	august	2012	2	C22	106
052740	june	2014	2	C23	104
052740	august	2014	2	C23	104
052755	june	2014	2	C23	125
053168	june	2014	2	C23	64
053180	june	2014	2	C23	120
053354	june	2014	1	C23	70
053354	august	2014	1	C23	75
053354	august	2012	1	C23	55
053354	june	2015	1	C23	78
053354	june	2016	1	C23	97
053374	june	2014	1	C23	68
053374	august	2014	1	C23	68
053374	august	2012	1	C23	54
053374	june	2015	2	C23	72
053374	august	2015	NA	C23	78
053374	june	2016	1	C23	82
053389	june	2014	1	C23	145
053390	june	2014	1	C23	66
053390	august	2012	1	C23	52
053390	june	2015	1	C23	71
053390	june	2015	2	C23	72
053390	june	2016	1	C23	84
053390	june	2016	2	C23	86
053390	august	2016	1	C23	89
053593	june	2014	1	C23	65
053880	june	2014	1	C23	58
053880	august	2014	1	C23	75
053880	june	2015	1	C23	89
053880	june	2015	2	C23	86
053880	june	2016	1	C23	105
053880	august	2016	1	C23	117
053880	june	2017	2	C23	129
053899	june	2014	1	C23	51
053899	august	2014	1	C23	66
053899	june	2015	1	C23	71
053899	august	2015	NA	C23	87
053899	june	2016	1	C23	95
053917	june	2015	1	C23	105
053917	august	2014	2	C23	115
053919	august	2014	1	C23	123
053919	june	2015	1	C23	120
053919	june	2015	2	C23	124
053919	june	2016	1	C23	132
053924	august	2014	1	C23	74
053924	june	2015	1	C23	79
053924	june	2016	1	C23	104
053933	june	2015	2	C23	75
053933	august	2015	NA	C23	83
053933	august	2015	NA	C23	85
053933	august	2016	1	C23	105
053933	august	2016	2	C23	105
053933	august	2014	2	C23	68
053933	june	2017	1	C23	113
053933	june	2017	2	C23	114
053935	june	2014	1	C23	51
053935	august	2014	1	C23	67
053935	june	2015	1	C23	70
053935	june	2015	2	C23	71
053935	august	2015	NA	C23	84
053953	june	2014	1	C23	58
053953	august	2014	1	C23	65
053953	june	2015	1	C23	68
655007	june	2015	1	C23	108
655013	june	2015	2	C23	66
655013	august	2015	NA	C23	69
655013	june	2016	1	C23	77
655026	june	2015	2	C23	73
655026	august	2015	NA	C23	80
655040	june	2015	1	C23	130
655093	june	2015	1	C23	122
655093	august	2015	NA	C23	124
655136	june	2015	1	C23	135
655142	june	2015	1	C23	160
655183	june	2015	2	C23	71
655183	august	2015	NA	C23	77
655183	june	2016	1	C23	79
655183	august	2016	1	C23	91
655209	june	2015	1	C23	67
655209	june	2015	2	C23	68
655209	june	2016	2	C23	85
655209	august	2016	1	C23	92
655209	august	2016	2	C23	92
655220	june	2015	1	C23	66
655220	august	2016	1	C23	99
655220	august	2016	2	C23	99
655220	june	2017	2	C23	108
655220	august	2017	1	C23	118
655337	june	2016	1	C23	76
655424	august	2015	NA	C23	70
655424	august	2015	NA	C23	70
655424	june	2016	1	C23	79
655424	august	2016	2	C23	98
655429	june	2016	1	C23	108
655429	june	2016	2	C23	109
655429	august	2016	2	C23	115
655430	august	2015	NA	C23	106
897756	august	2016	1	C23	93
897871	june	2017	1	C23	130
981888	august	2017	2	C23	72
981930	august	2017	2	C23	99
981931	august	2017	2	C23	105
981960	august	2017	1	C23	77
981976	august	2017	1	C23	73
2707200	august	2015	NA	C23	60
2707200	august	2015	NA	C23	65
2707200	august	2016	1	C23	91
3793664	june	2016	2	C23	50
3793664	august	2016	1	C23	63
5132800	august	2016	2	C23	62
5132800	june	2017	1	C23	82
5132800	june	2017	2	C23	81
18440F	june	2016	1	C23	117
4EDE7D	june	2014	1	C23	81
4EDE7D	august	2012	1	C23	63
4EDE7D	august	2015	NA	C23	94
4EDE7D	june	2016	2	C23	98
4EDE7D	august	2016	2	C23	100
4EDE7D	june	2017	2	C23	102
4EDFAA	august	2014	1	C23	104
4EDFAA	august	2012	1	C23	91
4EDFAA	june	2015	1	C23	107
4EE010	august	2012	1	C23	78
4EE010	june	2015	1	C23	108
4EE010	june	2015	2	C23	108
4EE010	august	2015	NA	C23	112
4EE010	june	2016	1	C23	115
4EE010	august	2016	1	C23	123
4EE010	august	2016	2	C23	123
4EE010	august	2014	2	C23	104
4EE010	june	2014	2	C23	99
4EE033	august	2012	1	C23	85
4EE033	august	2012	1	C23	96
4EE48D	august	2012	1	C23	85
4EE48D	august	2012	1	C23	97
4EE6A3	august	2012	1	C23	83
4EE794	august	2014	1	C23	108
4EE794	june	2015	1	C23	109
4EE794	june	2015	2	C23	109
4EE794	august	2015	NA	C23	111
4EE794	august	2015	NA	C23	110
4EE794	june	2014	2	C23	106
4EE950	august	2014	1	C23	89
4EE950	august	2012	1	C23	71
4EE950	june	2015	1	C23	90
4EE950	june	2015	2	C23	90
4EE950	august	2015	NA	C23	95
4EEA36	june	2014	1	C23	83
4EEA36	august	2014	1	C23	86
4EEA36	august	2012	1	C23	65
4EEA36	june	2015	1	C23	92
4EEA36	june	2015	2	C23	94
4EEB7F	august	2014	1	C23	80
4EEB7F	august	2015	NA	C23	92
4EEB7F	june	2016	1	C23	102
4EEC44	august	2012	1	C23	62
4EEC44	august	2016	1	C23	117
4EEC44	august	2016	2	C23	117
4EEC44	august	2017	1	C23	138
4EEC44	august	2017	2	C23	138
4EFCA5	august	2012	1	C23	93
4EFCA5	august	2012	1	C23	105
4EFCA5	june	2015	1	C23	122
4EFCA5	june	2014	2	C23	111
6D5997	august	2012	1	C23	96
6D5997	august	2012	1	C23	106
6D5E73	august	2014	1	C23	90
6D5E73	august	2012	1	C23	67
6D5E73	june	2015	1	C23	95
6D5E73	june	2015	2	C23	97
6D5E73	august	2015	NA	C23	100
6D5E73	june	2014	2	C23	86
6D91C8	june	2014	1	C23	105
6D91C8	august	2012	1	C23	92
6D980C	june	2014	1	C23	100
6D980C	august	2012	1	C23	85
6D980C	august	2012	1	C23	95
6D980C	june	2015	1	C23	107
6DA1E1	august	2015	NA	C23	110
6DA1E1	june	2016	1	C23	110
6DA3C6	august	2012	1	C23	117
C96673	june	2015	1	C23	98
C96761	august	2012	1	C23	82
C96761	june	2015	1	C23	102
C96AE1	june	2014	1	C23	77
C96AE1	august	2014	1	C23	83
C96AE1	august	2012	1	C23	58
C96F16	june	2015	1	C23	116
C96F16	june	2014	2	C23	109
C9702E	august	2014	1	C23	100
C9702E	june	2015	1	C23	103
C9702E	june	2015	2	C23	104
C9702E	august	2015	NA	C23	106
C9702E	august	2015	NA	C23	107
C9702E	june	2016	1	C23	110
C9702E	june	2016	2	C23	112
C9702E	june	2014	2	C23	97
C97E47	june	2014	1	C23	86
C97E47	august	2014	1	C23	91
C97E47	june	2015	2	C23	94
C98288	august	2015	NA	C23	118
C98288	august	2015	NA	C23	119
C98783	august	2012	1	C23	92
C98783	august	2014	2	C23	110
C98783	june	2016	1	C23	119
052754	june	2014	2	C24	136
052760	june	2014	2	C24	108
053362	june	2014	1	C24	65
053362	june	2015	1	C24	75
053362	august	2015	NA	C24	76
053364	june	2014	1	C24	94
053392	june	2014	1	C24	67
053392	august	2015	NA	C24	86
053392	august	2014	1	C24	73
053589	june	2014	1	C24	66
053589	august	2014	1	C24	82
053589	august	2015	NA	C24	95
053910	august	2014	1	C24	119
158547	june	2016	2	C24	77
185820	june	2016	1	C24	92
655026	august	2015	NA	C24	81
655052	june	2015	2	C24	82
655052	august	2015	NA	C24	83
655059	june	2015	2	C24	79
655059	august	2015	NA	C24	81
655059	june	2016	1	C24	84
655105	june	2015	1	C24	75
655105	august	2015	NA	C24	80
655105	june	2016	1	C24	83
655127	june	2015	2	C24	102
655141	june	2015	1	C24	72
655165	june	2015	1	C24	68
655165	august	2015	NA	C24	74
655165	august	2016	1	C24	96
655165	august	2017	1	C24	128
655187	june	2015	2	C24	107
655187	august	2015	NA	C24	112
655187	august	2016	2	C24	119
655196	june	2015	2	C24	73
655196	august	2016	2	C24	88
655196	june	2017	2	C24	105
655207	june	2015	2	C24	83
655207	june	2016	1	C24	90
655207	june	2017	1	C24	122
655251	june	2016	1	C24	121
655282	august	2015	NA	C24	83
655296	june	2016	1	C24	81
655299	august	2015	NA	C24	85
655305	august	2015	NA	C24	140
655328	august	2015	NA	C24	115
655364	august	2015	NA	C24	65
655374	june	2016	1	C24	141
655478	august	2015	NA	C24	93
655796	august	2015	NA	C24	75
897805	june	2017	2	C24	69
897843	august	2016	2	C24	87
897847	june	2017	1	C24	77
897859	june	2017	1	C24	69
897865	june	2017	1	C24	65
897890	august	2016	2	C24	68
897890	june	2017	2	C24	94
897890	august	2017	2	C24	108
897907	june	2017	2	C24	95
897929	june	2017	1	C24	71
897972	june	2017	1	C24	128
981825	august	2017	1	C24	72
981999	august	2017	2	C24	71
1667200	june	2016	1	C24	54
1667200	june	2016	2	C24	56
3230464	june	2016	1	C24	54
6001664	august	2015	NA	C24	62
1834E5	june	2014	2	C24	102
18582C	june	2014	1	C24	65
18582C	june	2015	1	C24	85
18582C	june	2015	2	C24	87
18582C	august	2015	NA	C24	92
4EDC58	june	2014	2	C24	106
4EDDDE	august	2012	1	C24	107
4EDE5A	august	2015	NA	C24	113
4EDE5A	august	2015	NA	C24	112
4EDE5A	june	2014	2	C24	100
4EDF44	august	2012	1	C24	71
4EDF44	august	2015	NA	C24	99
4EE2A2	august	2012	1	C24	110
4EE2A2	june	2015	2	C24	118
4EE668	june	2016	1	C24	123
4EE66A	august	2012	1	C24	82
4EE66A	june	2014	2	C24	109
4EEC19	august	2012	1	C24	95
4EEC19	june	2015	1	C24	113
4EEC19	june	2016	1	C24	117
4EEC6A	june	2014	1	C24	92
4EEC6A	august	2014	1	C24	96
4EEC6A	august	2015	NA	C24	99
4EECF0	august	2012	1	C24	111
4EF2FE	august	2012	1	C24	142
6D769F	june	2014	1	C24	75
6D769F	august	2014	1	C24	81
6D817F	june	2014	1	C24	83
6D817F	august	2012	1	C24	76
6D817F	june	2015	1	C24	92
6D87B7	june	2014	1	C24	93
6D87B7	august	2012	1	C24	72
6D87B7	june	2015	2	C24	95
6D87B7	august	2015	NA	C24	95
6D87B7	june	2016	1	C24	95
6D87B7	august	2016	2	C24	100
6D87B7	june	2017	1	C24	109
6DAACB	august	2012	1	C24	69
6DAACB	august	2014	1	C24	95
6DAACB	june	2015	2	C24	103
6DAACB	august	2015	NA	C24	108
C964B7	june	2014	1	C24	95
C964B7	august	2014	1	C24	101
C964D8	august	2012	1	C24	75
C964DA	august	2015	NA	C24	98
C969FF	june	2014	1	C24	99
C969FF	august	2012	1	C24	76
C969FF	august	2014	1	C24	105
C969FF	june	2015	2	C24	105
C97263	august	2012	1	C24	87
C9756C	august	2012	1	C24	80
C97682	june	2015	1	C24	99
C97682	june	2015	2	C24	102
C97682	august	2015	NA	C24	102
C97682	june	2016	1	C24	101
C97682	june	2016	2	C24	103
C9793F	august	2012	1	C24	88
C97FDA	june	2014	2	C24	101
C97FDA	august	2015	NA	C24	106
052691	june	2014	2	C25	114
052691	august	2014	2	C25	115
052694	june	2014	2	C25	69
052694	june	2016	1	C25	92
052694	june	2016	2	C25	95
052694	august	2016	2	C25	98
052697	june	2014	2	C25	102
052698	june	2014	2	C25	112
052698	august	2014	1	C25	112
052698	august	2014	2	C25	112
052700	june	2014	2	C25	65
052700	august	2016	1	C25	98
052703	june	2014	2	C25	109
052703	august	2014	1	C25	109
052703	august	2014	2	C25	109
052706	june	2014	2	C25	115
052706	august	2014	2	C25	115
052706	june	2015	1	C25	114
052706	august	2015	NA	C25	115
052709	august	2012	1	C25	51
052709	june	2014	2	C25	72
052709	august	2014	1	C25	75
052709	june	2016	2	C25	95
052709	august	2016	1	C25	97
052712	june	2014	2	C25	94
