"capt.ID" "season" "year" "visit" "cave" "length" "ID"
"2753" "4EE1D8" "june" "2013" 1 "C18" 73 NA
"2754" "4EE22E" "june" "2013" 1 "C18" 79 NA
"2755" "4EE326" "june" "2013" 1 "C18" 80 NA
"2756" "4EE40D" "august" "2013" 1 "C18" 81 NA
"2757" "655168" "august" "2015" NA "C25" 79 NA
"2758" "4EE40D" "june" "2013" 1 "C18" 77 NA
"2759" "4EE5DB" "august" "2013" 1 "C18" 92 NA
"2760" "4EE5DB" "june" "2013" 1 "C18" 87.5 NA
"2761" "655168" "august" "2016" 1 "C25" 94 NA
"2762" "4EE5DB" "june" "2013" 2 "C18" 90 NA
"2763" "655169" "august" "2015" NA "C25" 100 NA
"2764" "4EE60F" "august" "2013" 1 "C18" 93 NA
"2765" "4EE9B6" "june" "2013" 2 "C18" 106 NA
"2766" "4EE9D1" "june" "2013" 1 "C18" 100 NA
"2767" "4EE9D1" "june" "2013" 2 "C18" 100 NA
"2768" "4EE9D1" "august" "2013" 2 "C18" 102 NA
"2769" "655169" "june" "2017" 2 "C25" 101 NA
"2770" "655170" "august" "2015" NA "C25" 79.5 NA
"2771" "4EEC70" "august" "2013" 1 "C18" 72 NA
"2772" "4EEC70" "june" "2013" 2 "C18" 68 NA
"2773" "4EECE1" "august" "2013" 1 "C18" 114 NA
"2774" "4EECE1" "june" "2013" 2 "C18" 112 NA
"2775" "4EE046" "june" "2013" 1 "C18" 110 NA
"2776" "6D78F2" "august" "2013" 1 "C18" 128 NA
"2777" "6D78F2" "june" "2013" 2 "C18" 132 NA
"2778" "6D87CD" "august" "2013" 1 "C18" 87 NA
"2779" "6D9B94" "august" "2013" 1 "C18" 125 NA
"2780" "6D9B94" "june" "2013" 2 "C18" 125 NA
"2781" "6DA170" "june" "2013" 1 "C18" 94.5 NA
"2782" "6DA170" "june" "2013" 2 "C18" 96 NA
"2783" "C96456" "june" "2013" 1 "C18" 86 NA
"2784" "C96456" "august" "2013" 1 "C18" 92 NA
"2785" "655170" "june" "2016" 2 "C25" 87 NA
"2786" "655170" "august" "2016" 1 "C25" 92 NA
"2787" "655171" "june" "2015" 2 "C25" 70 NA
"2788" "C964CA" "june" "2013" 1 "C18" 85 NA
"2789" "655172" "june" "2015" 2 "C25" 78 NA
"2790" "655172" "august" "2016" 1 "C25" 97 NA
"2791" "655172" "june" "2017" 2 "C25" 101 NA
"2792" "655174" "august" "2015" NA "C25" 103 NA
"2793" "C964CA" "june" "2013" 1 "C18" 89 NA
"2794" "C964CA" "august" "2013" 2 "C18" 89 NA
"2795" "C96E92" "august" "2013" 1 "C18" 128 NA
"2796" "C96F13" "june" "2013" 1 "C18" 82 NA
"2797" "C96F0D" "june" "2013" 1 "C18" 128 NA
"2798" "655192" "august" "2015" NA "C25" 110 NA
"2799" "C970B8" "august" "2013" 1 "C18" 115 NA
"2800" "C97239" "june" "2013" 2 "C18" 100 NA
"2801" "655192" "august" "2017" 1 "C25" 113 NA
"2802" "C97239" "august" "2013" 2 "C18" 104 NA
"2803" "C9724D" "august" "2013" 1 "C18" 85 NA
"2804" "C9724D" "june" "2013" 2 "C18" 84 NA
"2805" "655201" "august" "2015" NA "C25" 75.5 NA
"2806" "C979C4" "june" "2013" 1 "C18" 92 NA
"2807" "655201" "june" "2016" 1 "C25" 82 NA
"2808" "C97EA6" "june" "2013" 1 "C18" 91 NA
"2809" "C98417" "june" "2013" 2 "C18" 110 NA
"2810" "C98617" "june" "2013" 2 "C18" 78 NA
"2811" "655202" "august" "2015" NA "C25" 78 NA
"2812" "C98617" "august" "2013" 2 "C18" 81 NA
"2813" "C98698" "june" "2013" 2 "C18" 74 NA
"2814" "C98698" "august" "2013" 2 "C18" 78 NA
"2815" "C98A4B" "june" "2013" 1 "C18" 77 NA
"2816" "C98A4B" "august" "2013" 1 "C18" 84 NA
"2817" "655202" "august" "2016" 1 "C25" 95 NA
"2818" "C98D6A" "june" "2013" 1 "C18" 98 NA
"2819" "655202" "august" "2017" 1 "C25" 113 NA
"2820" "655211" "august" "2015" NA "C25" 100 NA
"2821" "655212" "august" "2015" NA "C25" 76 NA
"2822" "655232" "august" "2015" NA "C25" 109 NA
"2823" "655236" "august" "2015" NA "C25" 69 NA
"2824" "C98EED" "august" "2013" 2 "C18" 108 NA
"2825" "655236" "august" "2016" 2 "C25" 84 NA
"2826" "655236" "june" "2017" 2 "C25" 90 NA
"2827" "655246" "august" "2015" NA "C25" 67 NA
"2828" "655246" "august" "2016" 2 "C25" 87 NA
"2829" "053897" "june" "2013" 1 "C19" 53 NA
"2830" "053938" "august" "2013" 2 "C19" 61 NA
"2831" "1842BB" "august" "2013" 2 "C19" 68 NA
"2832" "186D3A" "august" "2013" 2 "C19" 205 NA
"2833" "655250" "june" "2016" 1 "C25" 101 NA
"2834" "655250" "august" "2016" 1 "C25" 102 NA
"2835" "655254" "june" "2015" 1 "C25" 76 NA
"2836" "655255" "august" "2015" NA "C25" 74 NA
"2837" "187E0A" "august" "2013" 2 "C19" 86 NA
"2838" "655255" "june" "2016" 2 "C25" 78 NA
"2839" "655255" "august" "2016" 1 "C25" 84 NA
"2840" "655264" "june" "2015" 1 "C25" 68 NA
"2841" "655264" "june" "2016" 2 "C25" 84 NA
"2842" "655264" "august" "2016" 1 "C25" 90 NA
"2843" "4ED980" "august" "2013" 1 "C19" 102 NA
"2844" "4EDF2F" "august" "2013" 1 "C19" 73 NA
"2845" "4EDFF8" "august" "2013" 1 "C19" 110 NA
"2846" "655266" "june" "2016" 1 "C25" 126 NA
"2847" "4EE085" "june" "2013" 1 "C19" 65 NA
"2848" "4EE085" "august" "2013" 1 "C19" 70 NA
"2849" "4EE1A9" "august" "2013" 1 "C19" 97 NA
"2850" "4EE366" "august" "2013" 1 "C19" 155 NA
"2851" "655268" "june" "2015" 1 "C25" 71 NA
"2852" "655268" "august" "2016" 1 "C25" 87 NA
"2853" "655268" "june" "2017" 2 "C25" 95 NA
"2854" "655268" "august" "2017" 1 "C25" 100 NA
"2855" "4EE9EF" "august" "2013" 2 "C19" 96 NA
"2856" "4EE9F6" "august" "2013" 1 "C19" 128 NA
"2857" "655270" "june" "2015" 1 "C25" 65 NA
"2858" "4EEA84" "august" "2013" 1 "C19" 112 NA
"2859" "4EEB04" "august" "2013" 1 "C19" 126 NA
"2860" "655271" "june" "2015" 1 "C25" 91 NA
"2861" "4EEC77" "june" "2013" 1 "C19" 123 NA
"2862" "655271" "august" "2016" 1 "C25" 100 NA
"2863" "4EED16" "june" "2013" 1 "C19" 87 NA
"2864" "4EED16" "august" "2013" 1 "C19" 95 NA
"2865" "4EE09A" "june" "2013" 1 "C19" 62 NA
"2866" "655273" "august" "2016" 1 "C25" 65 NA
"2867" "655276" "june" "2015" 1 "C25" 100 NA
"2868" "655276" "august" "2015" NA "C25" 105 NA
"2869" "655277" "june" "2016" 1 "C25" 81 NA
"2870" "4EE09A" "june" "2013" 2 "C19" 64 NA
"2871" "6D8187" "august" "2013" 1 "C19" 154 NA
"2872" "655277" "august" "2016" 2 "C25" 93 NA
"2873" "655277" "june" "2017" 2 "C25" 102 NA
"2874" "6D835A" "august" "2013" 1 "C19" 74 NA
"2875" "C96529" "june" "2013" 1 "C19" 107 NA
"2876" "655277" "august" "2017" 1 "C25" 107 NA
"2877" "655277" "august" "2017" 2 "C25" 108 NA
"2878" "655280" "august" "2015" NA "C25" 81 NA
"2879" "655280" "june" "2016" 2 "C25" 89 NA
"2880" "655280" "june" "2017" 2 "C25" 103 NA
"2881" "655281" "june" "2016" 2 "C25" 71 NA
"2882" "C96A00" "june" "2013" 2 "C19" 61 NA
"2883" "C96A00" "august" "2013" 1 "C19" 65 NA
"2884" "C96D03" "june" "2013" 1 "C19" 63 NA
"2885" "C96D03" "august" "2013" 1 "C19" 96 NA
"2886" "C98AB0" "august" "2013" 1 "C19" 67 NA
"2887" "184165" "august" "2013" 2 "C2" 109 NA
"2888" "187565" "june" "2013" 1 "C2" 59 NA
"2889" "187565" "august" "2013" 2 "C2" 68 NA
"2890" "187565" "august" "2013" 1 "C2" 68 NA
"2891" "182CDE" "august" "2013" 2 "C2" 113 NA
"2892" "655281" "june" "2017" 1 "C25" 84 NA
"2893" "183B6E" "august" "2013" 2 "C2" 115 NA
"2894" "655283" "june" "2015" 1 "C25" 72 NA
"2895" "655284" "june" "2015" 1 "C25" 98 NA
"2896" "655287" "june" "2015" 1 "C25" 71 NA
"2897" "655287" "august" "2015" NA "C25" 78 NA
"2898" "655290" "august" "2015" NA "C25" 65 NA
"2899" "18503B" "august" "2013" 2 "C2" 110 NA
"2900" "655290" "june" "2016" 1 "C25" 73 NA
"2901" "655290" "june" "2017" 1 "C25" 92.5 NA
"2902" "655290" "august" "2017" 2 "C25" 104 NA
"2903" "655291" "june" "2016" 1 "C25" 55.5 NA
"2904" "4EDDDA" "june" "2013" 1 "C2" 75 NA
"2905" "4EDEF3" "august" "2013" 1 "C2" 112 NA
"2906" "655294" "june" "2015" 1 "C25" 70 NA
"2907" "655295" "august" "2016" 1 "C25" 75 NA
"2908" "655295" "august" "2017" 1 "C25" 92 NA
"2909" "655300" "august" "2015" NA "C25" 120 NA
"2910" "4EE13F" "august" "2013" 1 "C2" 91 NA
"2911" "4EE13F" "june" "2013" 1 "C2" 85 NA
"2912" "4EE50B" "june" "2013" 2 "C2" 66 NA
"2913" "4EE62A" "august" "2013" 1 "C2" 144 NA
"2914" "655301" "june" "2016" 1 "C25" 59 NA
"2915" "655303" "august" "2015" NA "C25" 125 NA
"2916" "655314" "august" "2016" 1 "C25" 128 NA
"2917" "4EE934" "august" "2013" 1 "C2" 114 NA
"2918" "655317" "august" "2015" NA "C25" 69 NA
"2919" "655317" "june" "2016" 1 "C25" 77 NA
"2920" "655317" "june" "2016" 2 "C25" 78 NA
"2921" "4EECC2" "june" "2013" 1 "C2" 81.5 NA
"2922" "4EECE3" "june" "2013" 1 "C2" 133 NA
"2923" "4EECE3" "june" "2013" 2 "C2" 134 NA
"2924" "4EF225" "august" "2013" 1 "C2" 70 NA
"2925" "4EF225" "june" "2013" 2 "C2" 65 NA
"2926" "4EFA92" "august" "2013" 1 "C2" 105 NA
"2927" "6D6B7E" "august" "2013" 1 "C2" 119 NA
"2928" "655318" "august" "2015" NA "C25" 92 NA
"2929" "6D7E2F" "june" "2013" 1 "C2" 61 NA
"2930" "655318" "august" "2016" 1 "C25" 97 NA
"2931" "6D826F" "august" "2013" 1 "C2" 141 NA
"2932" "655321" "june" "2015" 1 "C25" 69 NA
"2933" "655321" "august" "2015" NA "C25" 74 NA
"2934" "6D826F" "june" "2013" 2 "C2" 143 NA
"2935" "655321" "august" "2016" 2 "C25" 93 NA
"2936" "655321" "june" "2017" 1 "C25" 102 NA
"2937" "655322" "june" "2015" 1 "C25" 68 NA
"2938" "6D82B8" "august" "2013" 1 "C2" 57 NA
"2939" "6D82B8" "june" "2013" 2 "C2" 53 NA
"2940" "6D82B8" "june" "2013" 2 "C2" NA NA
"2941" "6D8F5B" "august" "2013" 1 "C2" 68 NA
"2942" "6D8F5B" "june" "2013" 1 "C2" 60 NA
"2943" "6D9E7D" "august" "2013" 1 "C2" 123 NA
"2944" "6D9E7D" "june" "2013" 2 "C2" 122 NA
"2945" "655325" "june" "2016" 1 "C25" 65 NA
"2946" "C9612E" "august" "2013" 1 "C2" 116 NA
"2947" "C96461" "august" "2013" 1 "C2" 108 NA
"2948" "655326" "june" "2015" 1 "C25" 70 NA
"2949" "C96957" "august" "2013" 1 "C2" 92 NA
"2950" "C96957" "june" "2013" 2 "C2" 86 NA
"2951" "C9767B" "august" "2013" 1 "C2" 80 NA
"2952" "655334" "june" "2015" 1 "C25" 70 NA
"2953" "655334" "june" "2016" 1 "C25" 83 NA
"2954" "655334" "august" "2016" 2 "C25" 93 NA
"2955" "655334" "august" "2017" 2 "C25" 109 NA
"2956" "655346" "june" "2016" 1 "C25" 69 NA
"2957" "C9767B" "june" "2013" 2 "C2" 73 NA
"2958" "C976A1" "august" "2013" 2 "C2" 95 NA
"2959" "C976A1" "june" "2013" 2 "C2" 92 NA
"2960" "655346" "august" "2016" 2 "C25" 77 NA
"2961" "655352" "june" "2016" 1 "C25" 85 NA
"2962" "655355" "june" "2016" 1 "C25" 81 NA
"2963" "C97814" "august" "2013" 1 "C2" 105 NA
"2964" "C97814" "june" "2013" 2 "C2" 103 NA
"2965" "C979C7" "august" "2013" 1 "C2" 65 NA
"2966" "C970AF" "august" "2013" 1 "C2" 109 NA
"2967" "655355" "august" "2016" 2 "C25" 87 NA
"2968" "C970AF" "june" "2013" 2 "C2" 120 NA
"2969" "C9837B" "june" "2013" 2 "C2" 95 NA
"2970" "C98808" "august" "2013" 1 "C2" 128 NA
"2971" "655355" "august" "2017" 1 "C25" 96 NA
"2972" "655358" "june" "2015" 1 "C25" 66 NA
"2973" "C98907" "august" "2013" 1 "C2" 110 NA
"2974" "C98B90" "august" "2013" 1 "C2" 102 NA
"2975" "C98CCA" "june" "2013" 2 "C2" 118 NA
"2976" "C98DDD" "august" "2013" 1 "C2" 111 NA
"2977" "C98F30" "june" "2013" 1 "C2" 88 NA
"2978" "655361" "august" "2015" NA "C25" 76 NA
"2979" "052695" "june" "2013" 1 "C20" 49 NA
"2980" "655361" "august" "2016" 2 "C25" 95 NA
"2981" "052695" "august" "2013" 2 "C20" 61 NA
"2982" "052696" "august" "2013" 1 "C20" 58 NA
"2983" "655361" "june" "2017" 2 "C25" NA NA
"2984" "655376" "june" "2015" 1 "C25" 112 NA
"2985" "655376" "august" "2015" NA "C25" 115 NA
"2986" "655381" "august" "2015" NA "C25" 89 NA
"2987" "053391" "august" "2013" 1 "C20" 71 NA
"2988" "053391" "june" "2013" 1 "C20" 58 NA
"2989" "053391" "june" "2013" 2 "C20" 51 NA
"2990" "655382" "june" "2015" 1 "C25" 75 NA
"2991" "655384" "june" "2015" 1 "C25" 113 NA
"2992" "655384" "june" "2015" 2 "C25" 110 NA
"2993" "186502" "august" "2013" 2 "C20" 112 NA
"2994" "1871BB" "august" "2013" 2 "C20" 95 NA
"2995" "655384" "august" "2015" NA "C25" 115 NA
"2996" "655384" "june" "2016" 2 "C25" 118 NA
"2997" "655386" "june" "2016" 1 "C25" 79 NA
"2998" "655386" "august" "2017" 1 "C25" 101 NA
"2999" "187D2A" "august" "2013" 2 "C20" 73 NA
"3000" "655394" "june" "2015" 1 "C25" 67.5 NA
"3001" "655399" "august" "2015" NA "C25" 85 NA
"3002" "655399" "june" "2015" 1 "C25" 75 NA
"3003" "655402" "june" "2015" 1 "C25" 69 NA
"3004" "187ED4" "august" "2013" 2 "C20" 117 NA
"3005" "655402" "august" "2016" 2 "C25" 91 NA
"3006" "655406" "june" "2015" 1 "C25" 73 NA
"3007" "655406" "august" "2015" NA "C25" 73 NA
"3008" "655412" "june" "2016" 1 "C25" 70 NA
"3009" "655412" "june" "2017" 2 "C25" 93 NA
"3010" "655417" "august" "2015" NA "C25" 95 NA
"3011" "655418" "june" "2015" 1 "C25" 65 NA
"3012" "655418" "august" "2015" NA "C25" 70 NA
"3013" "655419" "june" "2016" 1 "C25" 78 NA
"3014" "4ED752" "june" "2013" 1 "C20" 82 NA
"3015" "4EDE6E" "august" "2013" 1 "C20" 98 NA
"3016" "655419" "august" "2016" 2 "C25" 86 NA
"3017" "655419" "august" "2017" 1 "C25" 112.5 NA
"3018" "4EDE6E" "june" "2013" 1 "C20" 93 NA
"3019" "655423" "august" "2015" NA "C25" 66 NA
"3020" "655425" "june" "2015" 1 "C25" 74 NA
"3021" "655425" "june" "2015" 2 "C25" 69 NA
"3022" "4EE1CC" "august" "2013" 1 "C20" 117 NA
"3023" "655425" "august" "2016" 2 "C25" 92 NA
"3024" "655425" "june" "2017" 1 "C25" 98 NA
"3025" "4EE1CC" "june" "2013" 2 "C20" 113 NA
"3026" "655426" "august" "2016" 1 "C25" 67 NA
"3027" "655427" "june" "2015" 1 "C25" 70 NA
"3028" "655433" "june" "2016" 1 "C25" 95 NA
"3029" "4EE208" "august" "2013" 1 "C20" 123 NA
"3030" "4EE208" "june" "2013" 2 "C20" 118 NA
"3031" "655433" "august" "2016" 2 "C25" 99 NA
"3032" "4EE373" "june" "2013" 2 "C20" 123 NA
"3033" "4EE37D" "august" "2013" 1 "C20" 87 NA
"3034" "4EE43D" "august" "2013" 1 "C20" 99 NA
"3035" "4EE43D" "june" "2013" 2 "C20" 93 NA
"3036" "4EE46F" "june" "2013" 2 "C20" 131 NA
"3037" "655433" "june" "2017" 2 "C25" 101 NA
"3038" "4EE581" "june" "2013" 1 "C20" 98 NA
"3039" "655435" "august" "2016" 2 "C25" 89 NA
"3040" "655437" "august" "2016" 1 "C25" 96 NA
"3041" "4EE7E1" "june" "2013" 2 "C20" 107 NA
"3042" "655437" "august" "2017" 1 "C25" 108 NA
"3043" "655441" "august" "2016" 1 "C25" 90 NA
"3044" "655444" "august" "2016" 1 "C25" 89 NA
"3045" "655449" "june" "2015" 1 "C25" 68 NA
"3046" "4EE7E9" "june" "2013" 1 "C20" 90 NA
"3047" "655449" "august" "2015" NA "C25" 70 NA
"3048" "4EE874" "june" "2013" 2 "C20" 85 NA
"3049" "655449" "june" "2016" 2 "C25" 81 NA
"3050" "655449" "august" "2016" 2 "C25" 91 NA
"3051" "655449" "june" "2017" 1 "C25" 93 NA
"3052" "655449" "august" "2017" 1 "C25" 108 NA
"3053" "655449" "august" "2017" 2 "C25" 109 NA
"3054" "655450" "june" "2016" 1 "C25" 69 NA
"3055" "655450" "august" "2016" 2 "C25" 76 NA
"3056" "655450" "august" "2017" 1 "C25" 96 NA
"3057" "655452" "august" "2016" 1 "C25" 97 NA
"3058" "4EEC11" "august" "2013" 1 "C20" 89 NA
"3059" "4EEDBF" "june" "2013" 1 "C20" 81 NA
"3060" "655452" "august" "2017" 2 "C25" 103 NA
"3061" "655453" "june" "2015" 1 "C25" 105 NA
"3062" "655453" "august" "2015" NA "C25" 117 NA
"3063" "655455" "june" "2015" 1 "C25" 109 NA
"3064" "655459" "june" "2015" 1 "C25" 74 NA
"3065" "4EF724" "august" "2013" 1 "C20" 80 NA
"3066" "655460" "june" "2015" 2 "C25" 108 NA
"3067" "655460" "june" "2016" 2 "C25" 108 NA
"3068" "655460" "august" "2016" 2 "C25" 110 NA
"3069" "655462" "june" "2016" 2 "C25" 76 NA
"3070" "655462" "august" "2016" 2 "C25" 83 NA
"3071" "655462" "june" "2017" 1 "C25" 93 NA
"3072" "6D8818" "june" "2013" 2 "C20" 86 NA
"3073" "655462" "august" "2017" 1 "C25" 100 NA
"3074" "655465" "june" "2015" 1 "C25" 97 NA
"3075" "655465" "june" "2016" 2 "C25" 107 NA
"3076" "6DAE23" "august" "2013" 1 "C20" 107 NA
"3077" "655467" "august" "2015" NA "C25" 76 NA
"3078" "655474" "august" "2015" NA "C25" 114 NA
"3079" "655476" "june" "2015" 1 "C25" 73 NA
"3080" "C9645B" "august" "2013" 1 "C20" 75 NA
"3081" "655476" "august" "2015" NA "C25" 81 NA
"3082" "C96618" "june" "2013" 2 "C20" 108 NA
"3083" "C96618" "august" "2013" 2 "C20" 111 NA
"3084" "C969F1" "august" "2013" 1 "C20" 119 NA
"3085" "655476" "june" "2016" 1 "C25" 92 NA
"3086" "655476" "august" "2016" 1 "C25" 100 NA
"3087" "655476" "june" "2017" 1 "C25" 106 NA
"3088" "655476" "august" "2017" 2 "C25" 114 NA
"3089" "C96AEA" "august" "2013" 1 "C20" 69 NA
"3090" "C96AEA" "june" "2013" 2 "C20" 65 NA
"3091" "655481" "june" "2016" 1 "C25" 56 NA
"3092" "655484" "june" "2015" 1 "C25" 67 NA
"3093" "C96E00" "august" "2013" 1 "C20" 92 NA
"3094" "655484" "august" "2015" NA "C25" 68 NA
"3095" "655484" "june" "2016" 1 "C25" 78 NA
"3096" "655485" "june" "2015" 1 "C25" 74 NA
"3097" "655486" "august" "2016" 1 "C25" 92 NA
"3098" "655489" "june" "2015" 1 "C25" 78 NA
"3099" "C97016" "june" "2013" 1 "C20" 88.5 NA
"3100" "C97016" "june" "2013" 2 "C20" 87 NA
"3101" "655489" "august" "2015" NA "C25" 82 NA
"3102" "655489" "june" "2016" 1 "C25" 88 NA
"3103" "655490" "june" "2015" 1 "C25" 77 NA
"3104" "C973C8" "june" "2013" 1 "C20" 96 NA
"3105" "655490" "august" "2016" 2 "C25" 100 NA
"3106" "C973C8" "august" "2013" 1 "C20" 101 NA
"3107" "655493" "june" "2015" 1 "C25" 67 NA
"3108" "C973C8" "june" "2013" 2 "C20" 99 NA
"3109" "0717056" "august" "2015" NA "C25" 57 NA
"3110" "0722384" "august" "2015" NA "C25" 59 NA
"3111" "895813" "june" "2017" 1 "C25" 81 NA
"3112" "C97D04" "august" "2013" 1 "C20" 88 NA
"3113" "C97E33" "august" "2013" 1 "C20" 110 NA
"3114" "897754" "june" "2017" 2 "C25" 78 NA
"3115" "897754" "august" "2017" 1 "C25" 82 NA
"3116" "897758" "june" "2017" 2 "C25" 75 NA
"3117" "897759" "august" "2017" 1 "C25" 68 NA
"3118" "897761" "august" "2016" 2 "C25" 65 NA
"3119" "C97FCA" "august" "2013" 1 "C20" 96 NA
"3120" "897765" "august" "2017" 1 "C25" 67 NA
"3121" "897769" "august" "2017" 1 "C25" 69 NA
"3122" "897770" "august" "2017" 1 "C25" 95 NA
"3123" "C9840B" "august" "2013" 1 "C20" 102 NA
"3124" "897773" "august" "2016" 2 "C25" 67 NA
"3125" "C98517" "august" "2013" 1 "C20" 111 NA
"3126" "C98628" "august" "2013" 1 "C20" 103 NA
"3127" "897773" "june" "2017" 1 "C25" 74 NA
"3128" "C986FF" "june" "2013" 1 "C20" 91 NA
"3129" "897780" "august" "2017" 1 "C25" 70.5 NA
"3130" "C986FF" "june" "2013" 2 "C20" 93 NA
"3131" "C986FF" "august" "2013" 2 "C20" 99 NA
"3132" "897782" "august" "2017" 1 "C25" 67 NA
"3133" "897783" "june" "2017" 1 "C25" 77.5 NA
"3134" "C98717" "august" "2013" 1 "C20" 125 NA
"3135" "897787" "june" "2017" 1 "C25" 75 NA
"3136" "C98A65" "june" "2013" 2 "C20" 78 NA
"3137" "C98A65" "august" "2013" 2 "C20" 87 NA
"3138" "897788" "august" "2017" 1 "C25" 69 NA
"3139" "897797" "august" "2016" 2 "C25" 71 NA
"3140" "C98C47" "august" "2013" 1 "C20" 80 NA
"3141" "897797" "june" "2017" 1 "C25" 77 NA
"3142" "897799" "june" "2017" 1 "C25" 70 NA
"3143" "897804" "june" "2017" 1 "C25" 65 NA
"3144" "182EF0" "august" "2013" 2 "C21" 68 NA
"3145" "897804" "june" "2017" 2 "C25" 68 NA
"3146" "897807" "june" "2017" 1 "C25" 82 NA
"3147" "897807" "august" "2017" 1 "C25" 95 NA
"3148" "187ECB" "august" "2013" 2 "C21" 149 NA
"3149" "897807" "august" "2017" 2 "C25" 97 NA
"3150" "897810" "june" "2017" 2 "C25" 77 NA
"3151" "897812" "june" "2017" 1 "C25" 70.5 NA
"3152" "897813" "june" "2017" 2 "C25" 80 NA
"3153" "897813" "august" "2017" 1 "C25" 85.5 NA
"3154" "897814" "august" "2016" 2 "C25" 134 NA
"3155" "4ED0C9" "august" "2013" 1 "C21" 129 NA
"3156" "4EDAF0" "august" "2013" 1 "C21" 144 NA
"3157" "4EE37B" "june" "2013" 2 "C21" 143 NA
"3158" "897823" "august" "2017" 1 "C25" 72 NA
"3159" "4EE41A" "june" "2013" 1 "C21" 107 NA
"3160" "897824" "june" "2017" 1 "C25" 80 NA
"3161" "897824" "august" "2017" 1 "C25" 89 NA
"3162" "897825" "june" "2017" 1 "C25" 72 NA
"3163" "4EE613" "august" "2013" 1 "C21" 78 NA
"3164" "897825" "august" "2017" 2 "C25" 86 NA
"3165" "4EE68C" "august" "2013" 1 "C21" 128 NA
"3166" "4EE7B1" "june" "2013" 1 "C21" 154 NA
"3167" "897826" "august" "2016" 2 "C25" 65 NA
"3168" "897830" "august" "2016" 2 "C25" 65 NA
"3169" "897830" "june" "2017" 1 "C25" 72.5 NA
"3170" "897833" "august" "2017" 1 "C25" 73 NA
"3171" "897836" "june" "2017" 1 "C25" 78 NA
"3172" "897836" "august" "2017" 1 "C25" 81 NA
"3173" "4EE7EE" "august" "2013" 1 "C21" 114 NA
"3174" "4EE8A8" "august" "2013" 1 "C21" 85 NA
"3175" "4EE8A8" "june" "2013" 1 "C21" 75 NA
"3176" "897840" "june" "2017" 1 "C25" 69 NA
"3177" "897840" "june" "2017" 2 "C25" 70 NA
"3178" "897857" "june" "2017" 1 "C25" 97 NA
"3179" "897860" "june" "2017" 2 "C25" 78 NA
"3180" "897860" "august" "2017" 1 "C25" 86 NA
"3181" "897876" "august" "2017" 1 "C25" 72 NA
"3182" "4EE8CB" "august" "2013" 1 "C21" 130 NA
"3183" "897881" "june" "2017" 1 "C25" 66 NA
"3184" "4EECC3" "august" "2013" 1 "C21" 126 NA
"3185" "4EEDB5" "august" "2013" 1 "C21" 79 NA
"3186" "897883" "june" "2017" 2 "C25" 95 NA
"3187" "897883" "august" "2017" 2 "C25" 102 NA
"3188" "897884" "august" "2017" 1 "C25" 73 NA
"3189" "4EEE66" "august" "2013" 1 "C21" 65 NA
"3190" "897896" "june" "2017" 1 "C25" 95 NA
"3191" "897897" "june" "2017" 1 "C25" 138 NA
"3192" "897906" "june" "2017" 1 "C25" 93 NA
"3193" "897912" "june" "2017" 1 "C25" 105 NA
"3194" "897912" "august" "2017" 1 "C25" 111 NA
"3195" "897913" "august" "2017" 1 "C25" 89 NA
"3196" "897925" "august" "2017" 1 "C25" 66 NA
"3197" "897928" "june" "2017" 1 "C25" 108 NA
"3198" "897931" "august" "2016" 2 "C25" 99 NA
"3199" "6D5FEA" "august" "2013" 1 "C21" 127 NA
"3200" "897931" "june" "2017" 1 "C25" 101 NA
"3201" "6D64C8" "august" "2013" 1 "C21" 112 NA
"3202" "897933" "june" "2017" 1 "C25" 75.5 NA
"3203" "6D64C8" "june" "2013" 2 "C21" 112 NA
"3204" "897940" "june" "2017" 2 "C25" 70 NA
"3205" "6D938A" "august" "2013" 2 "C21" 89 NA
"3206" "897940" "august" "2017" 1 "C25" 82 NA
"3207" "897942" "june" "2017" 1 "C25" 117 NA
"3208" "897945" "august" "2017" 1 "C25" 65 NA
"3209" "897945" "august" "2017" 2 "C25" 62 NA
"3210" "897952" "june" "2017" 2 "C25" 100 NA
"3211" "897954" "august" "2016" 2 "C25" 65 NA
"3212" "897954" "june" "2017" 2 "C25" 73 NA
"3213" "897954" "august" "2017" 1 "C25" 86 NA
"3214" "897956" "june" "2017" 1 "C25" 78 NA
"3215" "897956" "august" "2017" 1 "C25" 84 NA
"3216" "897963" "august" "2017" 1 "C25" 72 NA
"3217" "897966" "june" "2017" 2 "C25" 93 NA
"3218" "897967" "august" "2017" 1 "C25" 74 NA
"3219" "897971" "august" "2016" 2 "C25" 65 NA
"3220" "6D972E" "august" "2013" 1 "C21" 105 NA
"3221" "C96893" "june" "2013" 2 "C21" 118 NA
"3222" "C96A80" "june" "2013" 2 "C21" 125 NA
"3223" "897971" "august" "2017" 1 "C25" 88 NA
"3224" "897973" "june" "2017" 1 "C25" 75 NA
"3225" "897973" "august" "2017" 1 "C25" 83 NA
"3226" "897976" "august" "2017" 1 "C25" 65 NA
"3227" "897980" "august" "2017" 1 "C25" 65 NA
"3228" "C96A80" "august" "2013" 1 "C21" 129 NA
"3229" "C96EA4" "june" "2013" 1 "C21" 72 NA
"3230" "897981" "june" "2017" 2 "C25" 89 NA
"3231" "C96EA4" "june" "2013" 2 "C21" 75 NA
"3232" "897982" "august" "2016" 2 "C25" 72 NA
"3233" "897983" "june" "2017" 2 "C25" 92 NA
